marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_purchase	review_headline	review_body	review_date	helpful_total_ratio	review_month
US	52843051	R3OFQC9UNF4UWB	B0009XH6W8	568981338	andis hangup 1600w hair dryer with cord hanger	Beauty	4	5	5	N	Y	fifth failure of same feature low setting fails	update i purchased my latest replacement yes if you buy this product you will need to replace it regularly on jun 19 2017 and now it has failed on july 27 low speed stopped working so it only blows on high the product is wonderful when it works but my amazon order history shows it is a consistent failure purchases on jan 3 2012 mar 5 2013 may 20 2013 jun 19 2017 of the same feature there was at least one other failure but i complained directly to the manufacturer about the short lifespan in 2013 and was sent a new one and also bought another new one at a local store and these two lasted 4 years 20132017br br some people may ask why i keep buying this product and i will say 1 it is inexpensive 2 a few of these units have lasted for more than one year 3 the 3 holes on my bathroom wall where it is mounted are difficult to disguise and each replacement unit so far has fit into these holes although i now use a slightly larger drywall anchor and 4 i like having a hair dryer off my counterbr br original comment i purchased this hair dryer more than a year ago and used it nearly every day to dry both my husbands and my own short hair it is a reasonably quiet but powerful machine that does its job well the addition of a hanger on the wall mount to wrap the cord out of harms way since it inevitably stretches out is a great innovation i would have given it a 5star review thenbr br unfortunately the lower speed it has two speeds stopped functioning after a little more than a year the higher speed is too hot and too noisy to use i repurchased the exact same hair dryer on april 6 2013 today3 days after the 30day product replacement windowthe lower speed stopped functioningbr br updated 71415 the manufacturer replaced this hair dryer under their more customerfriendly policy but i had already bought a new one from amazon so i stored it away last week more than two years later the new amazon hair dryer quit same reasons as before and i was able to install the stored dryer in 10 minutes i urge amazon customers to always consider invoking the manufacturers warranty and remind everyone that being able to reprint the amazon purchase record provides 34proof of purchase34 they needed to honor their own 1year warranty i also am upgrading this product to 4 stars because it continued to perform well for longer than many inexpensive electrical appliances these days and obviously i like the style and functionality enough to keep buying the same unitbr i wont purchase a third one i downgraded my review to 3 stars because when functioning correctly it is still a very decent hair dryer the company needs to work on their quality control issuesair dryer quit same reasons as before and i was able to install the stored dryer in 10 minutes i urge amazon customers to always consider invoking the manufacturers warranty and remind everyone that being able to reprint the amazon purchase record provides 34proof of purchase34 they needed to honor their own 1year warranty i also am upgrading this product to 4 stars because it continued to perform well for longer than many inexpensive electrical appliances these days and obviously i like the style and functionality enough to keep buying the same unitbr i wont purchase a third one i downgraded my review to 3 stars because when functioning correctly it is still a very decent hair dryer the company needs to work on their quality control issues	2013-04-09	1	2013-04-01
US	51015255	ROSIWP13CGXMH	B00092M2X2	221722169	hot tools ionic anti-static professional dryer - model # 1035 - black/purple hair dryer for unisex	Beauty	2	0	0	N	Y	poor product did not last	purchased product 972012 by 462013 the product does not work the dryer is not overused 2 times per week maximum i call helen of troy products to make a complaint i have to pay the cost of shipping the product back to them and wait a minimum of two weeks for them to return a replacement to me	2013-04-09	NaN	2013-04-01
US	19547589	R2S1L2SOUKEE3D	B0009XH6WI	197856712	andis 1600w quiet hangup hair dryer with night light	Beauty	5	0	0	N	Y	blows me away	good power with very low noise robust design the night light does the job well the dryer was easy to install	2013-04-09	NaN	2013-04-01
US	18717049	R39LABRJH0LCY1	B000H0XV3G	963066492	vidal sassoon vs547 1875w tourmaline ceramic hair dryer	Beauty	4	0	0	N	Y	hair dryer	for the price it was worth itbr i like this productbr i would recommend it to anyone looking for the same thing	2013-04-08	NaN	2013-04-01
US	24956433	R2PSU64OIKY5ON	B0037MFCHE	423960	infiniti by conair i series folding handle hair dryer	Beauty	5	0	0	N	Y	retractable cord	perfect hair dryer does the job comes with 2 addons for scrunching hair or blowing it out straight the retractable cord is a spacesaver lifesaver	2013-04-08	NaN	2013-04-01
US	22733294	R1CGC4LRFYZZ9D	B003837V8A	475989673	t3 featherweight luxe hair dryer	Beauty	3	2	3	N	Y	quiet but not enough power	i have thick hair and need a dryer with powerful motor and high output while this dryer is quiet and lightweight it did not have any more power than the 20 dryer i was using before i could not find any wattagepower specifications on the packaging or in the product manual i am returning it so i cannot comment on durability or how long it lasts	2013-04-08	0.6666666666666666	2013-04-01
US	38899600	R1WG8QDOBORQBM	B00BB8ZIW0	253917972	remington silk ceramic professional hair dryer	Beauty	5	1	2	N	Y	the best hairdryer	i saw this in people style and wanted to try it i have long thick hair and it cut my drying time in half its perfect and leaves my hair feeling silky smooth	2013-04-08	0.5	2013-04-01
US	6173164	R3HNZAVI3ZITT4	B00APV7OWG	443954263	onei mk-ii air ionique hair dryer with ionic generator for professional blowouts	Beauty	5	4	6	N	Y	great dryer	my hair is so soft with this dryer and it doesnt frizz out also it isnt as loud as my previous cheaper dryer	2013-04-08	0.6666666666666666	2013-04-01
US	50525558	R1B5C63NPQOELP	B001LQY1X4	748065701	conair 1875 watt mid-size hair dryer	Beauty	1	3	4	N	Y	isnt going to last a year	i purchased this dryer in september of 2012 it is now april 2013 and the dryer is on its last legs it still runs but it powers down to a lower setting while trying to use the high setting i expect it to quit all together soon	2013-04-07	0.75	2013-04-01
US	17078381	R26AFMKBRPEGR0	B007ROD3O2	614083399	salon sundry professional bonnet style hood 1,000 watt salon hair dryer - multiple colors available	Beauty	5	11	12	N	Y	i love it	this pro bonnet style dryer shipped fast from the seller and was easy to assemble it is whisper quiet and does a great job drying hair evenly i recommend this product	2013-04-07	0.9166666666666666	2013-04-01
US	17437372	R2C5SAEJD5WLFU	B000BBS636	560455235	conair yb075w pro yellowbird 1875-watt professional hair dryer	Beauty	5	0	0	N	Y	blow dryer	have been using the yellow bird dryer for a least 20 years its the best blow dryer on the market bt conair	2013-04-07	NaN	2013-04-01
US	44788133	R3FL97R52FEO3T	B008O1V33A	569841544	professional lightweight hair dryer	Beauty	5	11	11	N	Y	exact same item as	i have three teenage daughters so recently i purchased three different hair dryers from amazon imagine my surprise when i realized two were essentially identical except for the price the length of the cord and the brand name the pro beauty tools 5885 professional lightweight hair dryer is the exact same as the revlon rv544 1875 watt tourmaline ionic lightweight dryer silverblack by revlon both of these hair dryers are made by helen of troy both have the same handle body and heatspeed options both have the exact same intertek number 3175842 the major difference is the pro beauty tools hair dryer does have a cord that is 2 longer than the revlon dryer and it the pro beauty tools has an extra filter included for the 10 difference in price pro beauty tools higher one can decide if these options are worth the extra cash in my opinion both of these items are a five star item for price and performance	2013-04-06	1	2013-04-01
US	14100918	RJ4VP60UZI4FS	B000R80ZTQ	486774008	conair 1875 watt cord keeper 2-in-1 hair dryer, black	Beauty	5	1	1	N	Y	great dryer and easy to store away	ok yes it is a little bulky but its because it has tons and i mean tons of power which you can easily control so you dont burn your hair the cord can be 34sucked in34 in 2 secs and then just put the whole thing away beautiful	2013-04-06	1	2013-04-01
US	43311140	R1586BG68GT4GL	B00132ZG3U	758099411	conair 1875 watt tourmaline ceramic hair dryer	Beauty	2	0	0	N	Y	wish i could return	not sure where other reviewers are coming from but i do not like this low dryerit is way too cold even on warm setting and not strong enoughif it wasnt too late i would return itplus the knobs are cheap plastic and about to fall off after 2 mos waste of money	2013-04-06	NaN	2013-04-01
US	48527272	R3UOISP8UUK42S	B00132ZG3U	758099411	conair 1875 watt tourmaline ceramic hair dryer	Beauty	5	0	0	N	Y	hotel dryer	during our last vacation one of the hotels had this dryer i loved how different it was and how my hair looked after using it i wrote down the name and model number when i came home i looked it up and bought onebr br i didnt think one dryer was different from another i was wrong i use this every day and it doesnt disappoint	2013-04-05	NaN	2013-04-01
US	12820015	R2HQ9OBPE16A51	B000R80ZTQ	486774008	conair 1875 watt cord keeper 2-in-1 hair dryer, black	Beauty	4	2	2	N	Y	dries my hair with less heat in the same amount of time	overall im quite happy with this hairdryer i didnt give it a 55 because im not quite ravingit didnt transform my hair like some people claimed or dramatically reduce my drying time but for the price this hairdryer is a great value and i think ill be using mine for quite some time to comebr br ive owned this hairdryer for about a month now here are my impressionsbr br prosbr doesnt get as hot but dries my hair in about the same amount of time as my old nonceramic nonionic hairdryer if anything a little faster lower heat is less damaging to my hair so since this dryer still gets it done just as quickly thats a good thing in my bookbr has three heat settings and two intensity settings allowing for lots of controlbr has a cold shot button that functions wellbr retractable cord is very convenient for traveling and storagebr design is sleek and attractivebr br consbr i wish the cord were just a little longer maybe im asking for too much but this one seems a little shorter than my last and i find myself pulling on it fairly oftenbr the hairdryer is a bit heavy but nothing unmanageable get that arm workoutbr br i havent used the diffuser or concentrator attachments so i cant give an accurate review of those but just out of the box and unmodified this dryer has proved to be a good purchase for me	2013-04-05	1	2013-04-01
US	22730257	R30NDM4NC0GMLL	B0037MFCHE	423960	infiniti by conair i series folding handle hair dryer	Beauty	1	2	3	N	Y	was fine while it lastedwhich wasnt long	this hairdryer was a fine replacement while it lasted for my wifes old used for 8years conair dryer that she loved she figured sticking with conair would be a safe bet given how long her mini travel dryer had lasted wrong she had this one less than a year before the plug box started repeatedly shorting out whenever it was plugged in weve never had any problems with other appliances plugged into the same outlet including other hairdryers ultimately the plug box started smoking from the repeated shorts whenever the prongs touched outlet she just had to toss it and will have to buy another one far sooner than she expected shed have to conair should make better quality products than this	2013-04-05	0.6666666666666666	2013-04-01
US	49602148	RVTQY54M1J49K	B000R80ZTQ	486774008	conair 1875 watt cord keeper 2-in-1 hair dryer, black	Beauty	4	0	0	N	Y	okay	this dryer was not for me and amazon refunded my money immediately this is a regular dryer i have fine hair that gets frizzy and needs to dry quickly i now know i need to stay with the professional models	2013-04-05	NaN	2013-04-01
US	49158548	R2AUNTFW42JSPN	B003837V8A	475989673	t3 featherweight luxe hair dryer	Beauty	5	3	4	N	Y	t3 for luxurious hair	this is one of my best purchases of the year thus far im very happy to have purchased it as it has changed the texture of my hair tremendously i never knew how much a blow dryer can have such an effect to the results of your hair my hair is so smooth soft and shiny i use to dread blow drying my hair and instead forfeited it altogether i would only blow dry on special occasions and preferred air drying because i have very long and thick hair so it would take my full hair to dry 3045 minutes and even then there would be spots still damp my hair would get caught in the vent it was extremely hot under the blow dryerbasically it was more of a hassle to blow dry my hair with the t3 it is so pleasant and 10 times quicker to dry i love the efficiency and ease the t3 provides as well as the amazing resultsbr br i had my mother try my dryer out so she could feel the difference and she was instantly converted she commented she never knew that a blow dryer could make such a difference we are use to buying cheaper dryers because we didnt think a more expensive dryer made a difference this is a great investment and what a deal you get from purchasing on amazon i see the t3 dryers on sale at tj maxx periodically but it is still no way near the deal i got on amazon right away i bought one for my mother per her request and we can gladly say we have never looked back	2013-04-05	0.75	2013-04-01
